StartTime: 2020-01-03 12:55:25.884
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	14:49:11.961	-0.1245	0.0791	1.0283	-42.5415	103.5156	112.5488	-5.8722	-1.7908	-107.4847	39.8389 
0x50	14:49:12.010	-0.2373	-0.0015	0.9946	50.6592	128.5400	-29.8462	-4.9109	4.0704	-107.8143	39.8448 
0x50	14:49:12.059	-0.2075	-0.0522	1.0083	27.2217	154.9072	-56.0303	-3.8232	11.2720	-111.3574	39.8654 
0x50	14:49:12.108	-0.2700	-0.1206	0.9526	-16.4185	71.4111	24.0479	-4.1309	15.0293	-111.2585	39.8478 
0x50	14:49:12.157	-0.4150	-0.0356	0.9678	-12.7563	99.8535	32.8369	-4.0430	19.5007	-110.0995	39.8272 
0x50	14:49:12.225	-0.4917	-0.0083	0.9204	38.4521	57.6782	6.0425	-2.4939	23.1976	-109.3250	39.8507 
0x50	14:49:12.253	-0.4873	-0.0449	0.9155	9.9487	62.1948	-4.1504	-1.9611	26.4716	-109.7644	39.8272 
0x50	14:49:12.303	-0.5698	-0.0063	0.8662	-9.7046	104.0649	27.4658	-1.7853	31.7780	-108.4076	39.8213 
0x50	14:49:12.351	-0.6460	0.0063	0.8164	34.3018	88.5620	6.5918	-0.2747	36.6998	-107.4738	39.8360 
0x50	14:49:12.400	-0.7217	0.0186	0.8013	35.4614	106.8726	16.7847	2.1698	42.0612	-106.3641	39.8360 
0x50	14:49:12.450	-0.8228	0.0894	0.7031	-3.6011	110.9619	38.8184	3.9716	47.6642	-103.4473	39.8301 
0x50	14:49:12.499	-0.8276	0.0337	0.6611	85.0830	94.9097	-46.0815	5.9656	52.5806	-106.3751	39.8331 
0x50	14:49:12.548	-0.8994	0.0488	0.6104	11.5967	115.2344	2.6855	8.0310	58.1946	-105.7269	39.8272 
0x50	14:49:12.596	-0.9692	0.1777	0.4502	-4.2725	92.5293	11.9629	10.2173	62.7155	-103.2166	39.8242 
0x50	14:49:12.694	-0.9634	0.0605	0.4556	20.3857	48.2178	-15.6860	10.7941	65.3412	-104.5898	39.8331 
0x50	14:49:12.743	-1.0254	0.1191	0.4243	-64.2090	45.4712	25.5737	11.4313	67.3297	-100.4645	39.8125 
0x50	14:49:12.791	-1.0806	0.2075	0.3281	-10.9863	70.1904	54.1992	19.6216	70.3070	-90.1978	39.8184 
0x50	14:49:12.844	-1.0430	0.1182	0.3013	-20.2026	91.5527	34.6680	28.2623	73.9215	-79.9091	39.8066 
0x50	14:49:12.890	-1.0186	0.2246	0.1343	20.0195	110.5347	28.0151	45.4779	77.9041	-62.2705	39.8213 
0x50	14:49:12.938	-1.0610	0.1846	0.1401	79.5288	60.2417	-6.1035	59.5569	80.0739	-51.8994	39.8095 
0x50	14:49:12.987	-1.0713	0.1738	0.0771	31.9824	44.6167	-6.4087	71.4001	81.7657	-41.7755	39.8125 
0x50	14:49:13.036	-1.0991	0.2061	0.0132	25.5737	49.8657	3.7842	89.9890	82.1338	-24.3127	39.8066 
0x50	14:49:13.085	-1.1338	0.2432	-0.0078	9.4604	50.7202	-7.8125	109.8633	81.9415	-4.3781	39.8154 
0x50	14:49:13.118	-1.0850	0.1714	-0.0444	10.6201	15.4419	-0.6714	115.3290	81.6724	0.7965	39.8036 
0x50	14:49:13.168	-1.0820	0.2046	-0.0791	-0.3662	27.5879	14.0381	120.7013	80.4803	6.6412	39.8036 
0x50	14:49:13.216	-1.0728	0.2158	-0.0933	-2.6855	31.3721	29.7241	123.5577	78.3710	9.8767	39.8125 
0x50	14:49:13.266	-1.0386	0.2236	-0.1245	2.6245	11.4136	11.4136	125.4364	77.5140	11.7389	39.8095 
0x50	14:49:13.314	-1.1001	0.2744	-0.1196	-4.3335	8.1787	6.5918	125.6067	76.9647	12.3871	39.8036 
