StartTime: 2020-01-03 15:57:22.479
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	16:22:57.533	-1.0845	-0.2256	0.0713	-11.2915	-7.8125	-4.3945	-57.8870	78.2721	-68.0383	38.1712 
0x50	16:22:57.582	-1.0581	-0.1846	0.0903	3.4790	-32.8369	-0.3662	-51.5259	77.3767	-61.4905	38.1830 
0x50	16:22:57.631	-1.0552	-0.2129	0.1333	3.2349	-20.8740	-3.2959	-48.7189	76.7889	-58.4143	38.1859 
0x50	16:22:57.680	-1.0801	-0.2153	0.1040	9.8267	-30.0293	4.5776	-43.3411	75.9650	-52.9816	38.1889 
0x50	16:22:57.729	-1.0688	-0.1904	0.1367	4.0283	-24.5972	10.4980	-39.4080	75.4980	-48.5815	38.2006 
0x50	16:22:57.826	-1.0400	-0.1631	0.1724	18.4326	-59.7534	10.2539	-30.4431	73.4875	-40.0287	38.2154 
0x50	16:22:57.875	-1.0723	-0.1807	0.2773	7.0190	-56.9458	13.1836	-23.9392	71.0211	-33.3765	38.2448 
0x50	16:22:57.924	-1.0469	-0.1729	0.2710	9.2163	-43.5181	29.4800	-17.5012	69.6259	-26.7572	38.2477 
0x50	16:22:58.009	-1.0698	-0.1709	0.3804	2.0142	-82.8857	16.9067	-13.3209	65.5829	-22.0551	38.2536 
0x50	16:22:58.021	-1.0195	-0.1162	0.3765	-1.0986	-31.5552	27.0996	-9.8877	64.4183	-18.0725	38.2595 
0x50	16:22:58.070	-1.0376	-0.1191	0.4282	-10.8032	-55.0537	30.5176	-7.4268	62.3474	-14.6558	38.2683 
0x50	16:22:58.120	-0.9546	-0.0640	0.4487	-4.5166	-40.0391	29.9683	-4.4879	60.6061	-11.0028	38.2624 
0x50	16:22:58.168	-0.9663	-0.0601	0.4917	-1.5869	-35.9497	41.9922	-1.0382	59.0955	-6.8610	38.2801 
0x50	16:22:58.253	-0.9961	-0.0332	0.4941	-0.4272	-20.3247	31.1890	1.4337	58.1946	-3.8287	38.2889 
0x50	16:22:58.253	-0.9351	-0.0288	0.5439	-6.0425	-33.8135	10.1929	2.1533	56.6730	-2.6971	38.3036 
0x50	16:22:58.299	-0.9258	-0.0186	0.5532	-11.2305	-30.5176	-3.6011	1.1810	55.2283	-3.1146	38.3007 
0x50	16:22:58.348	-0.9287	-0.0146	0.5688	-2.2583	-14.2212	-2.6245	1.0767	54.5416	-2.9169	38.3212 
0x50	16:22:58.397	-0.9136	-0.0332	0.5630	-0.9155	-26.2451	-18.3105	-0.3241	53.3386	-4.5099	38.3183 
0x50	16:22:58.450	-0.9150	-0.0508	0.5859	-9.2773	-33.8745	-8.8501	-1.7358	51.6577	-5.5591	38.3242 
0x50	16:22:58.494	-0.8779	-0.0718	0.6362	5.9814	-47.7905	-30.2734	-3.2739	49.2957	-7.8223	38.3359 
0x50	16:22:58.543	-0.8799	-0.0840	0.6650	8.9722	-48.8281	-29.9072	-3.9990	46.7303	-9.1132	38.3418 
0x50	16:22:58.592	-0.7563	-0.1055	0.6963	2.3193	-83.8013	-33.2031	-5.3558	43.0609	-11.3544	38.3389 
0x50	16:22:58.649	-0.7397	-0.0962	0.7554	1.7700	-45.5322	-12.7563	-5.9601	40.5615	-12.1783	38.3536 
0x50	16:22:58.690	-0.6841	-0.1577	0.8203	10.5591	-48.4619	-10.6812	-5.5865	38.4576	-12.5354	38.3683 
0x50	16:22:58.738	-0.6875	-0.0845	0.7573	-3.7842	-23.5596	12.0239	-4.8285	36.3153	-11.2830	38.3771 
0x50	16:22:58.788	-0.6484	-0.1162	0.8496	-2.3193	-3.5400	-2.1973	-5.0317	36.0571	-11.2939	38.3830 
0x50	16:22:58.844	-0.6680	-0.0591	0.7930	0.4272	-47.3022	29.1138	-4.4330	34.0906	-9.9207	38.3830 
0x50	16:22:58.885	-0.6772	-0.0957	0.8750	2.8687	5.9204	15.3809	-3.7189	34.1730	-8.6792	38.3830 
0x50	16:22:58.935	-0.6328	-0.0947	0.8203	-2.9297	-13.8550	19.1650	-3.2465	33.7775	-7.6245	38.4007 
0x50	16:22:58.983	-0.6689	-0.0767	0.8315	-4.9438	-9.3384	10.8032	-3.3289	33.4204	-6.9708	38.3977 
0x50	16:22:59.042	-0.6455	-0.0522	0.8794	7.3853	-31.8604	28.8086	-2.3456	32.1130	-5.5591	38.4095 
0x50	16:22:59.080	-0.5908	-0.0859	0.8457	-5.9814	1.0986	7.5073	-2.0435	32.1844	-4.6857	38.4124 
0x50	16:22:59.129	-0.6138	-0.0547	0.8564	5.0659	-31.2500	19.2261	-1.5381	30.8331	-3.7408	38.4154 
0x50	16:22:59.178	-0.5957	-0.0464	0.8447	-3.6621	-9.9487	-2.2583	-1.6425	30.4486	-3.5706	38.4212 
0x50	16:22:59.239	-0.5654	-0.0659	0.8916	-1.6479	-40.3442	10.3760	-1.5326	28.7128	-3.1696	38.4212 
0x50	16:22:59.276	-0.5762	-0.0381	0.9131	-5.1270	-22.3389	1.7090	-1.9226	27.4274	-2.9718	38.4301 
0x50	16:22:59.325	-0.5444	-0.0459	0.9023	6.2866	-19.5923	4.5166	-1.5051	26.5430	-2.6807	38.4330 
0x50	16:22:59.423	-0.5020	-0.0806	0.9238	-4.2114	-26.1841	-3.4790	-1.6809	25.3949	-2.7521	38.4418 
0x50	16:22:59.492	-0.5171	-0.0562	0.9360	-6.6528	0.5493	-8.8501	-2.2522	25.4773	-3.2465	38.4330 
0x50	16:22:59.520	-0.5146	-0.0527	0.8765	4.0283	-12.6953	7.1411	-1.9556	24.4885	-2.8949	38.4360 
0x50	16:22:59.569	-0.4893	-0.0957	0.9287	3.9673	-4.2725	1.8311	-1.7908	24.3457	-2.7905	38.4418 
0x50	16:22:59.618	-0.4634	-0.0430	0.8877	4.0894	-20.7520	5.0049	-1.4612	22.8406	-2.3785	38.4448 
0x50	16:22:59.693	-0.4624	-0.0718	0.9556	1.7700	-8.7891	-3.9673	-1.5051	22.4615	-2.5818	38.4448 
0x50	16:22:59.716	-0.4517	-0.0459	0.9673	-12.5732	-36.3159	-5.6763	-2.2742	20.7697	-2.8839	38.4536 
0x50	16:22:59.765	-0.4370	-0.0439	0.9360	-1.7090	-13.0005	-6.1035	-2.4719	20.2039	-3.1805	38.4448 
0x50	16:22:59.813	-0.3804	-0.0815	0.9443	-3.5400	-33.4473	-3.7842	-2.7246	18.7262	-3.3563	38.4654 
0x50	16:22:59.887	-0.3696	-0.0713	0.9761	-5.7983	-6.2256	-10.6201	-3.2135	18.4296	-3.9001	38.4565 
0x50	16:22:59.896	-0.3438	-0.0693	0.9463	-3.2349	-49.9878	-9.0942	-3.4772	16.3916	-4.3726	38.4565 
0x50	16:22:59.945	-0.3271	-0.1016	0.9600	-1.5259	-42.8467	1.4038	-3.5486	14.3372	-4.1638	38.4683 
0x50	16:22:59.993	-0.2759	-0.0903	0.9971	-2.0142	-14.2822	-6.7139	-4.0485	13.7000	-4.6417	38.4771 
0x50	16:23:00.078	-0.2681	-0.1084	1.0181	3.8452	-33.7524	7.6294	-3.7793	12.0905	-4.1254	38.4712 
0x50	16:23:00.091	-0.2471	-0.1274	1.0020	-3.7231	-9.8877	4.6997	-3.8452	11.9147	-3.8177	38.4683 
0x50	16:23:00.140	-0.2993	-0.0742	0.9790	2.4414	-14.4043	13.7329	-3.5815	11.3489	-3.0707	38.4801 
0x50	16:23:00.197	-0.2266	-0.0625	0.9570	-3.2959	-14.2822	6.0425	-3.7024	10.6622	-2.7301	38.4860 
0x50	16:23:00.271	-0.2085	-0.0942	0.9873	7.6904	-22.5830	15.2588	-3.2080	9.6240	-1.8842	38.4742 
0x50	16:23:00.286	-0.2314	-0.1235	1.0181	10.5591	-2.1973	14.8315	-2.5543	9.7284	-1.1261	38.4889 
0x50	16:23:00.335	-0.2183	-0.0728	1.0039	1.4038	-43.2739	25.2075	-2.3016	7.7014	0.2417	38.4771 
0x50	16:23:00.384	-0.2007	-0.0962	1.0474	4.6387	-9.2773	21.2402	-1.7303	7.4927	1.4392	38.4771 
0x50	16:23:00.463	-0.1792	-0.0586	1.0527	2.6855	-32.4097	18.6157	-1.5106	5.9656	2.4280	38.4830 
0x50	16:23:00.482	-0.1470	-0.0347	0.9478	-6.6528	-17.5171	20.1416	-1.7963	4.3781	4.0265	38.4918 
0x50	16:23:00.531	-0.1216	-0.0537	1.0264	0.2441	-35.2173	2.9297	-1.7908	2.6971	4.2297	38.4860 
0x50	16:23:00.580	-0.0645	-0.0947	1.0347	-0.3662	-1.7090	7.2021	-1.6260	2.0325	4.8999	38.4771 
0x50	16:23:00.655	-0.0811	-0.0117	0.9956	-9.2773	-49.3774	19.2261	-2.0380	-0.3131	5.9381	38.4918 
0x50	16:23:00.677	0.0015	-0.0947	1.0225	-11.2915	-55.0537	16.2964	-2.3511	-2.4225	6.9049	38.4860 
0x50	16:23:00.726	-0.0068	-0.0562	1.0044	5.0049	-29.2969	21.3013	-2.1753	-3.7683	8.0310	38.4860 
0x50	16:23:00.775	0.0664	-0.0820	1.0562	-0.3662	-60.3638	27.5269	-2.3181	-6.2512	9.4153	38.5065 
0x50	16:23:00.824	0.0859	-0.0405	0.9224	-1.7090	-27.4658	28.5645	-2.5708	-7.5256	10.9094	38.4977 
0x50	16:23:00.898	0.1138	-0.0972	1.0444	3.3569	-12.8784	22.9492	-2.5104	-7.9376	12.0135	38.5036 
0x50	16:23:00.922	0.1060	-0.0718	0.9614	-7.4463	-17.7612	14.5264	-3.0212	-8.7451	12.7881	38.4977 
0x50	16:23:01.020	0.0991	-0.0688	0.9790	26.1230	23.4375	9.3384	-2.0819	-7.7673	13.2550	38.4918 
0x50	16:23:01.102	0.1011	-0.0840	1.0005	-0.6104	-3.7842	-0.7935	-2.1588	-7.9156	13.2220	38.4977 
0x50	16:23:01.117	0.1313	-0.0503	0.9683	3.9673	22.4609	4.9438	-2.3950	-7.6355	13.5077	38.5036 
0x50	16:23:01.166	0.0781	-0.1240	1.0576	-6.7749	3.9673	12.5122	-2.8949	-7.3444	14.1339	38.4889 
0x50	16:23:01.215	0.1011	-0.0303	0.9497	-0.5493	9.5215	-12.2681	-3.2190	-7.1246	13.6945	38.4889 
0x50	16:23:01.296	0.1167	-0.0879	1.0039	-5.2490	2.2583	-11.6577	-3.4442	-7.0367	13.1012	38.5036 
0x50	16:23:01.312	0.0889	-0.0688	0.9688	19.4092	28.8696	4.3335	-2.9114	-6.5149	13.2001	38.4918 
0x50	16:23:01.361	0.0669	-0.0811	1.0000	6.8359	16.7847	5.6152	-2.6367	-5.6250	13.4363	38.4918 
0x50	16:23:01.411	0.0977	-0.0840	0.9541	-4.4556	-8.6060	-7.8125	-2.8125	-6.3995	13.1836	38.4948 
0x50	16:23:01.444	0.0786	-0.0801	0.9785	-10.1318	6.9580	-9.6436	-3.2245	-5.9875	12.6892	38.4977 
0x50	16:23:01.492	0.0767	-0.0957	0.9849	3.7231	2.4414	-10.1318	-2.8729	-5.8667	12.2113	38.4860 
0x50	16:23:01.542	0.0615	-0.0703	1.0034	-4.5776	23.8647	-11.8408	-3.0377	-4.8615	11.5631	38.4977 
0x50	16:23:01.590	0.0352	-0.0928	0.9858	10.0098	7.2632	-11.9629	-2.3621	-4.2352	10.9314	38.4918 
0x50	16:23:01.640	0.0469	-0.0620	0.9839	-7.6904	24.5361	-9.8877	-2.4390	-3.3783	10.4041	38.4830 
0x50	16:23:01.689	0.0161	-0.0615	0.9790	22.0337	38.5742	-8.1787	-1.7963	-1.9720	9.8492	38.4830 
0x50	16:23:01.737	-0.0195	-0.0356	1.0493	-5.9204	18.2495	8.9111	-1.7468	-0.9558	10.0360	38.4860 
0x50	16:23:01.786	-0.0229	-0.0615	1.0234	-6.7749	15.3809	-4.4556	-1.8182	-0.0604	9.8987	38.4830 
0x50	16:23:01.834	-0.0459	-0.0957	0.9985	-23.6816	10.0708	-9.1553	-2.8180	0.4889	9.5361	38.4801 
0x50	16:23:01.883	-0.0381	-0.0859	0.9946	-4.9438	3.7842	-3.2349	-3.2520	0.7196	9.3109	38.4801 
0x50	16:23:01.933	-0.0449	-0.0903	0.9844	-3.8452	4.8218	4.5776	-3.5541	0.9888	9.4043	38.4918 
0x50	16:23:01.981	-0.0518	-0.0918	1.0024	2.8076	1.3428	-4.0894	-3.5980	1.1096	9.2615	38.4889 
0x50	16:23:02.068	-0.0430	-0.0571	0.9966	-8.5449	5.7983	-6.5308	-4.0320	1.3623	8.8824	38.4889 
0x50	16:23:02.078	-0.0601	-0.0967	1.0269	4.2725	3.1128	0.0000	-3.6914	1.5326	8.8550	38.4771 
0x50	16:23:02.127	-0.0420	-0.0840	1.0244	-10.1929	3.9673	-2.3193	-4.0759	1.7413	8.7561	38.4889 
0x50	16:23:02.176	-0.0586	-0.0850	0.9907	6.1646	2.2583	2.8076	-3.7024	1.8347	8.8550	38.4977 
0x50	16:23:02.224	-0.0513	-0.0786	0.9839	3.1738	2.0142	-2.7466	-3.5815	1.9995	8.8165	38.4918 
0x50	16:23:02.317	-0.0542	-0.0576	0.9429	54.8706	3.9673	19.4092	-1.9720	2.2247	9.2944	38.4918 
0x50	16:23:02.322	-0.0625	-0.0645	1.0073	17.0288	3.7231	-2.4414	-0.5493	2.4445	9.4867	38.4860 
0x50	16:23:02.371	-0.0698	-0.0396	1.0220	17.4561	8.7280	-3.9673	0.2637	2.9059	9.2889	38.4830 
0x50	16:23:02.421	-0.0757	-0.0293	1.0391	-34.9121	-23.8647	-10.5591	-1.4282	1.9885	8.6957	38.4801 
0x50	16:23:02.512	-0.0474	-0.0396	0.9863	-7.9346	-5.0049	-16.3574	-1.8622	1.7358	7.8827	38.4860 
0x50	16:23:02.518	-0.0103	-0.0586	0.9941	21.9727	13.0005	-11.9629	-1.2250	1.7908	7.3883	38.4918 
0x50	16:23:02.615	-0.0415	-0.0776	1.0034	-0.7935	-13.6719	4.8218	-1.3184	1.1316	7.6465	38.4830 
0x50	16:23:02.702	-0.0464	-0.0132	0.9131	-21.9727	10.0708	56.1523	-2.4335	0.8020	8.9044	38.4860 
0x50	16:23:02.713	-0.0225	-0.0410	1.1738	-33.8135	-74.7681	12.2681	-4.0924	-2.8345	9.7009	38.4801 
0x50	16:23:02.762	-0.0229	-0.0522	0.9072	-5.0659	7.9956	-1.8311	-4.1199	-2.9004	9.9261	38.4683 
0x50	16:23:02.811	0.0039	-0.0732	1.0596	1.8311	15.2588	-1.5259	-4.0155	-2.1039	9.7943	38.4742 
0x50	16:23:02.895	-0.0640	-0.0576	0.9639	1.0376	8.5449	-10.6812	-3.9771	-2.0050	9.4043	38.4683 
0x50	16:23:02.909	0.0308	-0.0903	1.0215	3.3569	-9.3994	-3.7842	-3.8287	-2.4774	9.2505	38.4595 
0x50	16:23:02.957	0.0308	-0.0825	0.9561	4.4556	-0.6104	4.5776	-3.5870	-2.3730	9.3219	38.4771 
0x50	16:23:03.006	0.0337	-0.0801	1.0156	1.7090	5.7373	-4.0283	-3.5156	-2.0929	9.1022	38.4771 
0x50	16:23:03.039	-0.0020	-0.0669	1.1025	13.9160	10.9253	2.1973	-3.0432	-1.4832	9.1791	38.4654 
0x50	16:23:03.091	0.0034	-0.0703	0.9731	7.4463	-3.4180	18.0664	-2.7246	-1.5765	10.0909	38.4742 
0x50	16:23:03.137	0.0142	-0.0493	1.0913	11.6577	-1.2207	2.0142	-2.2906	-1.6370	10.2777	38.4683 
0x50	16:23:03.187	-0.0093	-0.0576	0.9590	9.3384	-17.1509	13.5498	-1.8787	-2.4115	10.9863	38.4654 
0x50	16:23:03.235	0.0151	-0.0283	1.0044	11.2305	-1.1597	8.9722	-1.4392	-2.3401	11.5906	38.4595 
0x50	16:23:03.284	0.0352	-0.0542	0.9697	10.3760	5.6763	0.4883	-0.9613	-2.0544	11.6125	38.4565 
0x50	16:23:03.335	-0.0552	0.0054	0.9829	10.8643	3.9063	3.9063	-0.5219	-1.9391	11.8378	38.4624 
0x50	16:23:03.381	0.0513	-0.0410	1.0327	5.5542	14.0991	0.8545	-0.2856	-1.2579	11.8762	38.4477 
0x50	16:23:03.431	-0.0166	0.0000	1.0146	0.8545	9.1553	-1.9531	-0.3076	-0.8295	11.7664	38.4565 
0x50	16:23:03.479	-0.0645	-0.0034	1.0132	5.7983	-0.1831	8.4839	-0.0220	-0.7471	12.1893	38.4536 
0x50	16:23:03.528	-0.0083	-0.0313	1.0298	-2.6855	10.7422	-4.5166	-0.1483	-0.0989	11.9696	38.4565 
0x50	16:23:03.577	-0.0181	0.0000	1.0239	1.4038	11.2915	2.5635	-0.0714	0.4724	12.0959	38.4536 
0x50	16:23:03.626	-0.0850	-0.0010	0.9844	-0.3052	12.2681	-6.5918	-0.1648	0.8075	11.8323	38.4624 
0x50	16:23:03.675	-0.0342	-0.0024	1.0269	3.3569	6.8359	-1.8311	0.0000	1.1646	11.7444	38.4448 
0x50	16:23:03.724	-0.0586	-0.0112	1.0015	-0.6104	9.6436	-7.1411	-0.0769	1.6534	11.4038	38.4565 
0x50	16:23:03.772	-0.0391	-0.0020	1.0327	2.1973	15.9912	-4.6387	0.0165	2.4500	11.1731	38.4507 
0x50	16:23:03.821	-0.0913	-0.0049	1.0249	-2.9297	10.1318	-6.0425	-0.1538	2.8235	10.9094	38.4301 
0x50	16:23:03.912	-0.0479	-0.0278	1.0186	3.2959	4.0894	2.2583	-0.0165	3.0212	11.0193	38.4389 
0x50	16:23:03.920	-0.0801	-0.0078	1.0264	0.2441	-4.5166	-1.3428	-0.0769	2.9059	10.9149	38.4448 
0x50	16:23:03.968	-0.0669	0.0039	1.0068	1.7700	4.2725	-1.4038	0.0055	3.1366	10.8435	38.4242 
0x50	16:23:04.017	-0.0757	-0.0073	1.0391	0.6104	1.6479	0.0000	-0.0385	3.2025	10.7721	38.4242 
0x50	16:23:04.103	-0.0552	-0.0186	1.0000	2.3804	0.8545	1.4038	0.0549	3.2410	10.8380	38.4301 
0x50	16:23:04.114	-0.1240	0.0054	0.9746	0.3052	-3.8452	1.2207	0.0714	3.0707	10.9039	38.4360 
0x50	16:23:04.212	-0.0459	-0.0151	1.0439	0.6104	3.1738	-2.8687	0.0769	3.2135	10.7611	38.4301 
0x50	16:23:04.261	-0.0889	-0.0015	0.9688	2.4414	2.1362	0.5493	0.2142	3.2849	10.7611	38.4271 
0x50	16:23:04.347	-0.0537	-0.0117	1.0435	-0.6104	2.0752	-2.0752	0.1648	3.3838	10.6567	38.4183 
0x50	16:23:04.358	-0.0820	0.0020	1.0220	1.6479	1.6479	0.7324	0.2197	3.4552	10.6512	38.4212 
0x50	16:23:04.409	-0.0620	-0.0044	1.0313	1.8921	1.2207	-0.4272	0.3021	3.5101	10.6293	38.4271 
0x50	16:23:04.457	-0.0898	0.0073	0.9785	0.1831	4.3335	0.0000	0.3186	3.4387	10.6787	38.4095 
0x50	16:23:04.538	-0.0586	-0.0132	1.0117	-0.8545	2.3804	0.0000	0.2582	3.5541	10.6787	38.4154 
0x50	16:23:04.555	-0.0977	0.0034	1.0112	1.6479	-1.2207	1.3428	0.3131	3.4772	10.7117	38.4065 
0x50	16:23:04.603	-0.0796	0.0063	0.9858	-0.1831	2.5024	0.2441	0.3406	3.6090	10.7501	38.4095 
0x50	16:23:04.637	-0.0693	0.0000	1.0278	0.0000	0.9766	1.7700	0.3241	3.5870	10.8380	38.3977 
0x50	16:23:04.686	-0.0742	0.0015	1.0039	0.0000	5.9814	0.4272	0.3516	3.7848	10.8929	38.4007 
0x50	16:23:04.735	-0.0830	0.0083	1.0190	0.4272	-3.4790	0.0000	0.3571	3.6255	10.8984	38.3860 
0x50	16:23:04.784	-0.0684	0.0000	0.9829	2.0142	3.4790	0.5493	0.4834	3.7573	10.9424	38.4036 
0x50	16:23:04.834	-0.0747	0.0068	1.0137	3.4790	-5.0659	1.8921	0.5878	3.5706	10.9808	38.3889 
0x50	16:23:04.881	-0.0708	0.0000	1.0278	0.0000	0.6714	-1.4648	0.6042	3.6584	10.9314	38.3860 
0x50	16:23:04.931	-0.0684	0.0029	0.9980	0.0000	-1.3428	-0.3052	0.6372	3.6475	10.9534	38.3860 
0x50	16:23:04.979	-0.0796	0.0103	0.9995	1.8921	3.9063	0.2441	0.7031	3.7738	10.9424	38.3918 
0x50	16:23:05.028	-0.0791	0.0024	1.0361	-1.7090	-5.9814	-2.0142	0.5933	3.5156	10.8380	38.3860 
0x50	16:23:05.077	-0.0913	-0.0024	0.9863	-0.9766	2.8687	0.0000	0.5438	3.6584	10.8325	38.3742 
0x50	16:23:05.126	-0.1064	-0.0107	1.0376	-1.8921	-0.6104	2.3193	0.3955	3.5870	10.8655	38.3977 
0x50	16:23:05.174	-0.0918	-0.0029	1.0234	0.0000	-2.6855	4.9438	0.3680	3.6035	11.0632	38.3801 
0x50	16:23:05.223	-0.0605	-0.0005	0.9868	5.0049	4.4556	0.7935	0.6097	3.8177	11.1072	38.3683 
0x50	16:23:05.272	-0.0928	0.0420	0.9849	0.4883	-3.6621	-1.2207	0.6097	3.7244	11.0303	38.3624 
0x50	16:23:05.321	-0.0737	0.0269	0.9917	1.2817	-5.1270	-0.6104	0.6921	3.4827	10.9973	38.3565 
0x50	16:23:05.370	-0.0771	-0.0088	0.9937	-1.7090	-5.3711	-1.7700	0.5933	3.3783	10.8655	38.3742 
0x50	16:23:05.419	-0.0679	-0.0083	1.0234	-3.7231	-0.9155	-2.6855	0.3790	3.3453	10.7281	38.3595 
0x50	16:23:05.468	-0.0742	-0.0010	1.0195	-0.4272	-5.7373	-1.0376	0.2966	3.2410	10.6018	38.3565 
0x50	16:23:05.516	-0.0610	-0.0054	1.0000	-1.5259	0.6104	-1.8921	0.2032	3.2739	10.5029	38.3448 
0x50	16:23:05.565	-0.0825	0.0063	0.9971	0.8545	-2.2583	-0.6104	0.1813	3.2465	10.4370	38.3389 
0x50	16:23:05.614	-0.0806	-0.0107	1.0083	-2.3193	1.0376	-1.9531	0.0439	3.3234	10.3381	38.3507 
0x50	16:23:05.663	-0.0942	0.0161	1.0073	0.0000	-3.2349	1.5869	0.0275	3.2794	10.3491	38.3359 
0x50	16:23:05.712	-0.0615	-0.0122	1.0161	1.5869	-2.7466	2.9297	0.1044	3.1476	10.4974	38.3477 
0x50	16:23:05.810	-0.0742	0.0015	0.9980	1.4648	3.2349	-0.8545	0.1483	3.2904	10.4315	38.3242 
0x50	16:23:05.858	-0.0566	0.0044	1.0259	1.4648	-2.0142	0.6714	0.2252	3.1915	10.4645	38.3271 
0x50	16:23:05.945	-0.0938	-0.0039	0.9854	-0.1831	1.5259	-0.1831	0.2307	3.1531	10.4755	38.3242 
0x50	16:23:05.956	-0.0669	-0.0010	0.9937	0.4272	0.4883	0.2441	0.2472	3.1915	10.4865	38.3242 
0x50	16:23:06.005	-0.0811	0.0054	1.0171	0.7935	0.4272	0.0000	0.2637	3.2794	10.4645	38.3271 
0x50	16:23:06.054	-0.0518	0.0005	1.0166	0.2441	0.4272	0.3052	0.2692	3.2959	10.4810	38.3271 
0x50	16:23:06.139	-0.0825	-0.0005	0.9888	-0.4883	1.8311	1.7090	0.2911	3.2355	10.5908	38.3124 
0x50	16:23:06.152	-0.0630	0.0083	0.9893	-1.0376	2.1362	-0.7324	0.2417	3.3453	10.5524	38.3242 
0x50	16:23:06.201	-0.0645	-0.0073	1.0322	-0.7935	0.0000	0.6104	0.2197	3.2904	10.6073	38.3095 
0x50	16:23:06.234	-0.0815	0.0137	0.9819	-1.0376	3.1738	-0.7324	0.1813	3.4717	10.5688	38.3036 
0x50	16:23:06.295	-0.0703	0.0015	1.0142	-1.1597	2.5635	-1.4038	0.1263	3.5706	10.5084	38.3183 
0x50	16:23:06.331	-0.0854	-0.0020	1.0142	-0.2441	0.8545	0.5493	0.1154	3.6420	10.5359	38.3095 
0x50	16:23:06.390	-0.0752	0.0024	1.0059	-0.7324	5.0049	-0.4272	0.0879	3.7848	10.5249	38.3183 
0x50	16:23:06.430	-0.0762	0.0073	1.0127	1.7090	-1.0986	1.7700	0.1868	3.7408	10.6128	38.3124 
0x50	16:23:06.478	-0.0776	-0.0039	1.0171	-1.3428	2.0752	-1.0986	0.1208	3.8068	10.5688	38.3007 
0x50	16:23:06.531	-0.0664	0.0015	0.9966	1.4648	-2.7466	2.0142	0.1978	3.6694	10.6677	38.2918 
0x50	16:23:06.576	-0.0928	-0.0005	1.0146	0.0000	-0.5493	0.7324	0.1538	3.6804	10.6732	38.2977 
0x50	16:23:06.625	-0.0830	0.0010	1.0029	0.5493	-1.7090	0.7935	0.1813	3.6200	10.7172	38.3124 
0x50	16:23:06.674	-0.0664	0.0029	1.0156	0.3052	-2.1362	0.0000	0.1923	3.6420	10.7007	38.2889 
0x50	16:23:06.722	-0.0898	-0.0005	1.0127	-0.4272	0.3052	0.1831	0.1703	3.6804	10.7117	38.2889 
0x50	16:23:06.775	-0.0654	0.0054	0.9897	-0.6714	0.8545	-1.2207	0.1373	3.7683	10.6622	38.2889 
0x50	16:23:06.821	-0.0981	-0.0020	0.9990	0.6714	-1.9531	1.4648	0.1703	3.7079	10.7336	38.2918 
0x50	16:23:06.870	-0.0664	-0.0020	1.0093	-0.4883	1.0986	-0.4272	0.1373	3.7463	10.7227	38.2859 
0x50	16:23:06.919
