StartTime: 2020-01-03 15:57:22.479
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	16:30:33.827	-0.6724	-0.0098	1.1924	0.7935	3.6011	2.2583	-0.8350	14.1449	87.1490	36.9182 
0x50	16:30:33.876	-0.6743	-0.0103	1.1899	-1.0376	-13.7329	-4.2114	-0.9283	13.7714	86.9403	36.9182 
0x50	16:30:33.926	-0.6689	-0.0322	1.2065	-2.8076	7.2632	-2.4414	-1.0767	13.9362	86.8140	36.9182 
0x50	16:30:33.973	-0.6406	-0.0054	1.1733	4.5166	2.4414	-1.3428	-0.8514	14.3481	86.7426	36.9094 
0x50	16:30:34.024	-0.6655	-0.0171	1.2026	0.1831	3.1738	0.7324	-0.8459	14.5844	86.8085	36.9212 
0x50	16:30:34.071	-0.6865	-0.0054	1.1563	1.4038	3.4790	-3.1128	-0.8020	15.0732	86.6437	36.9212 
0x50	16:30:34.120	-0.6646	-0.0215	1.2217	3.5400	-22.3389	3.1128	-0.5988	14.1504	86.7755	36.9153 
0x50	16:30:34.171	-0.6509	-0.0103	1.1968	-2.5024	-0.6104	-3.6621	-0.6757	14.1614	86.7151	36.9153 
0x50	16:30:34.218	-0.6211	0.0000	1.1948	2.1973	-10.9253	1.5869	-0.6097	13.9252	86.8140	36.9124 
0x50	16:30:34.267	-0.6387	-0.0210	1.2109	-0.6104	-9.3994	-2.0142	-0.6097	13.6285	86.7426	36.9094 
0x50	16:30:34.317	-0.6348	-0.0015	1.2070	0.9766	-3.9673	-0.6104	-0.6482	13.8483	86.7041	36.9065 
0x50	16:30:34.364	-0.6191	-0.0176	1.1938	1.5259	-16.9678	0.6104	-0.5603	13.5077	86.7535	36.9153 
0x50	16:30:34.413	-0.6279	-0.0083	1.2314	-2.3804	-3.6011	-0.1831	-0.6976	13.4033	86.7371	36.9065 
0x50	16:30:34.469	-0.6016	-0.0161	1.1777	2.5024	-5.7373	3.1128	-0.5273	13.5077	86.8854	36.9094 
0x50	16:30:34.511	-0.6040	-0.0063	1.2051	2.3193	2.7466	1.5259	-0.4285	13.8373	86.9897	36.9153 
0x50	16:30:34.560	-0.6143	-0.0151	1.1782	-0.7935	6.5918	-2.4414	-0.3955	14.3481	86.9073	36.9124 
0x50	16:30:34.609	-0.6133	0.0005	1.2007	-1.8921	7.1411	-0.4272	-0.4614	14.8480	86.9073	36.9065 
0x50	16:30:34.658	-0.6055	-0.0034	1.1841	0.0000	-4.9438	-3.6621	-0.4230	14.9634	86.7700	36.9153 
0x50	16:30:34.745	-0.6270	-0.0059	1.2144	5.1270	10.8032	2.7466	-0.2197	15.8533	86.8689	36.9212 
0x50	16:30:34.755	-0.6162	-0.0054	1.2114	-0.1831	6.9580	-0.5493	-0.1263	16.3751	86.9183	36.9065 
0x50	16:30:34.804	-0.7075	-0.0225	1.2378	10.6812	-36.6211	13.8550	0.5109	15.3973	87.4512	36.8947 
0x50	16:30:34.854	-0.5723	0.0054	1.1748	3.0518	-14.9536	3.1738	0.9283	14.7821	87.8522	36.9094 
0x50	16:30:34.946	-0.5562	-0.0029	1.1646	-4.6387	3.9673	-3.7231	0.7361	14.9908	87.7368	36.9065 
0x50	16:30:35.004	-0.6484	0.0020	1.2495	1.4648	-3.4790	0.7324	0.5988	15.1941	87.6105	36.9035 
0x50	16:30:35.049	-0.6509	0.0078	1.2515	0.0000	-4.6997	-4.0283	0.2362	15.8423	87.2424	36.9035 
0x50	16:30:35.097	-0.5894	-0.0122	1.1626	1.9531	-19.1040	0.6714	0.3955	15.0073	87.2919	36.9065 
0x50	16:30:35.154	-0.5957	-0.0078	1.2207	-8.9111	23.1934	-5.6152	-0.1318	16.3696	87.0062	36.9065 
0x50	16:30:35.196	-0.6162	-0.0127	1.2173	-8.5449	27.8931	1.9531	-0.4449	18.0835	87.0667	36.9124 
0x50	16:30:35.244	-0.6221	0.0098	1.2251	3.6011	-8.8501	2.5024	-0.2087	17.8198	87.2040	36.9065 
0x50	16:30:35.295	-0.6396	-0.0220	1.2222	4.3335	-8.1787	4.4556	0.0879	17.7319	87.4127	36.9006 
0x50	16:30:35.352	-0.6475	-0.0029	1.1694	-1.5259	0.8545	11.4746	0.1923	17.9956	88.0170	36.8947 
0x50	16:30:35.390	-0.6641	0.0171	1.2334	-12.2681	-7.2021	-6.9580	-0.2032	17.9132	87.9730	36.9094 
0x50	16:30:35.424	-0.5688	-0.0283	1.1372	1.0986	-10.9863	-2.4414	-0.2142	17.5452	87.8467	36.9006 
0x50	16:30:35.473	-0.6133	-0.0059	1.1914	4.8828	0.4883	2.5635	-0.1318	17.1442	87.8851	36.9065 
0x50	16:30:35.548	-0.5962	-0.0220	1.1958	-3.0518	4.3335	-3.6011	-0.3516	17.5397	87.6984	36.9094 
0x50	16:30:35.572	-0.6235	-0.0088	1.2295	0.3052	-7.5684	1.8921	-0.3296	17.3639	87.7423	36.8947 
0x50	16:30:35.619	-0.5840	-0.0049	1.1777	-2.8076	-4.3335	-0.4272	-0.4724	17.3309	87.7203	36.8888 
0x50	16:30:35.668	-0.6001	-0.0137	1.1963	1.7090	-13.4888	1.4038	-0.4120	17.0123	87.8082	36.9065 
0x50	16:30:35.739	-0.5913	-0.0195	1.2021	-1.3428	4.3335	-1.0986	-0.5054	17.4078	87.7533	36.9035 
0x50	16:30:35.766	-0.5859	0.0005	1.1904	-1.2817	-22.0947	1.7090	-0.5878	16.9189	87.8357	36.9006 
0x50	16:30:35.815	-0.5713	-0.0347	1.2139	-4.2114	6.7749	2.0142	-0.7855	17.4188	87.9401	36.8977 
0x50	16:30:35.864	-0.6064	0.0244	1.1421	0.3662	-4.0894	0.3052	-0.7251	17.4847	88.0499	36.8977 
0x50	16:30:35.912	-0.5835	-0.0264	1.2178	3.6011	-5.3711	-1.5869	-0.5823	17.3804	87.9675	36.9065 
0x50	16:30:35.997	-0.5767	0.0381	1.1777	1.3428	1.2817	-1.7090	-0.5823	17.5781	87.8412	36.8830 
0x50	16:30:36.010	-0.5815	-0.0400	1.2251	0.3052	-6.1646	-0.4883	-0.6042	17.4298	87.8192	36.8859 
0x50	16:30:36.059	-0.5840	0.0029	1.1807	5.3711	12.0850	-1.8921	-0.4230	18.1055	87.7533	36.8830 
0x50	16:30:36.108	-0.5811	-0.0581	1.2495	-2.7466	0.4883	-3.6621	-0.6647	18.2648	87.5555	36.8977 
0x50	16:30:36.191	-0.5669	0.0010	1.1719	-3.7231	-2.9297	3.2959	-0.7965	18.1549	87.7643	36.8888 
0x50	16:30:36.206	-0.5874	-0.0322	1.2314	-7.3853	-10.6812	0.3052	-1.1700	17.7759	87.7863	36.9006 
0x50	16:30:36.255	-0.5688	0.0107	1.1694	2.3193	1.5259	0.9155	-1.0986	17.9187	87.9126	36.8947 
0x50	16:30:36.305	-0.5747	-0.0234	1.2197	0.4272	0.2441	-3.2959	-1.1316	18.0725	87.7368	36.8918 
0x50	16:30:36.383	-0.5708	-0.0181	1.1851	0.7935	-2.9907	0.9766	-1.0602	18.1604	87.7972	36.8947 
0x50	16:30:36.401	-0.5625	-0.0405	1.2095	-1.5259	-5.6152	-0.9766	-1.1646	18.0176	87.7478	36.8800 
0x50	16:30:36.450	-0.5664	-0.0083	1.1816	-0.3052	-1.8311	2.9907	-1.1700	18.0286	87.9016	36.8888 
0x50	16:30:36.499	-0.5610	-0.0107	1.1929	1.5259	0.0000	-1.4038	-1.1041	18.1714	87.8302	36.8947 
0x50	16:30:36.597	-0.5723	-0.0244	1.2207	-0.1831	-3.5400	1.5869	-1.1151	18.0890	87.8247	36.8830 
0x50	16:30:36.648	-0.5454	-0.0151	1.1772	0.5493	-3.1128	3.4180	-1.0272	18.0780	88.0060	36.8947 
0x50	16:30:36.695	-0.5674	-0.0078	1.2095	-1.2207	0.1831	-1.0376	-1.1261	18.1494	87.9291	36.8830 
0x50	16:30:36.764	-0.5640	-0.0024	1.1958	3.3569	-3.2959	0.0000	-0.9393	18.1274	87.9346	36.8918 
0x50	16:30:36.792	-0.5376	-0.0337	1.2002	-2.3193	-6.5918	0.4272	-0.9558	18.0450	87.9291	36.8771 
0x50	16:30:36.841	-0.5361	-0.0039	1.1768	-0.3662	-8.3618	3.0518	-0.9064	17.7649	88.0994	36.8771 
0x50	16:30:36.892	-0.5566	-0.0034	1.2085	2.8687	2.9907	0.0000	-0.7965	18.0725	88.0499	36.8859 
0x50	16:30:36.961	-0.5361	-0.0107	1.1821	1.5259	-6.9580	0.7935	-0.6976	17.8583	88.0994	36.8830 
0x50	16:30:36.988	-0.5474	-0.0117	1.1992	-1.5259	3.3569	1.4648	-0.7581	18.1494	88.1543	36.8947 
0x50	16:30:37.021	-0.5410	0.0039	1.1914	-0.1831	-6.1035	0.1831	-0.7416	17.9736	88.1708	36.8859 
0x50	16:30:37.072	-0.5527	-0.0059	1.2109	0.6104	-0.6714	0.8545	-0.6866	18.1000	88.1927	36.8947 
0x50	16:30:37.121	-0.5371	-0.0098	1.1914	2.6855	-7.5684	1.3428	-0.5273	17.8473	88.2697	36.8653 
0x50	16:30:37.212	-0.5264	-0.0200	1.1948	0.2441	-8.1787	-0.6714	-0.5219	17.6440	88.2257	36.8800 
0x50	16:30:37.218	-0.5444	-0.0015	1.2192	-1.1597	-1.3428	0.0000	-0.5713	17.7045	88.2257	36.8888 
0x50	16:30:37.265	-0.5161	-0.0249	1.1973	-1.8311	-12.4512	0.7324	-0.5988	17.3035	88.2916	36.8888 
0x50	16:30:37.315	-0.5112	-0.0176	1.1968	-1.3428	-10.1318	1.8921	-0.6372	16.9244	88.3960	36.8830 
0x50	16:30:37.411	-0.5151	-0.0103	1.1978	-1.8921	-4.9438	0.1831	-0.7416	16.8805	88.4180	36.8947 
0x50	16:30:37.412	-0.5054	-0.0068	1.1958	-0.9766	-6.8359	0.8545	-0.7635	16.6608	88.4674	36.8947 
0x50	16:30:37.461	-0.4868	-0.0254	1.1792	-1.6479	-2.8687	0.9155	-0.8514	16.4905	88.5278	36.8741 
0x50	16:30:37.510	-0.4980	-0.0229	1.2090	1.0986	16.6626	-1.2207	-0.9064	17.1222	88.4619	36.8830 
0x50	16:30:37.559	-0.4995	-0.0107	1.2012	-3.1128	-10.4980	3.4180	-1.0107	16.7487	88.5938	36.8830 
0x50	16:30:37.608	-0.4897	-0.0391	1.1650	-0.2441	-2.3193	-0.4883	-0.9778	16.6223	88.6871	36.8712 
0x50	16:30:37.657	-0.4937	0.0098	1.1870	-0.5493	-2.4414	0.9766	-0.9503	16.7871	88.7421	36.8800 
0x50	16:30:37.706	-0.5156	-0.0083	1.2119	2.5024	-2.0752	1.3428	-0.9064	16.6058	88.7860	36.8859 
0x50	16:30:37.804	-0.4834	-0.0400	1.1938	-2.4414	1.0376	0.0000	-0.9778	16.8640	88.7476	36.8830 
0x50	16:30:37.804	-0.4824	-0.0239	1.1870	-1.1597	3.6621	2.1973	-1.0437	17.1552	88.8464	36.8712 
0x50	16:30:37.852	-0.5171	-0.0107	1.2158	-0.6104	7.1411	-2.1362	-1.1206	17.5397	88.7311	36.8830 
0x50	16:30:37.901	-0.5083	-0.0029	1.1958	1.1597	9.2773	0.0000	-1.0217	18.2043	88.6981	36.8800 
0x50	16:30:37.950	-0.5186	-0.0151	1.2070	2.6245	3.7842	0.7935	-0.9558	18.3911	88.6926	36.8830 
0x50	16:30:37.999	-0.5068	-0.0156	1.1860	-0.4272	3.6011	-1.6479	-0.8954	18.7537	88.6652	36.8712 
0x50	16:30:38.048	-0.5210	-0.0107	1.1929	3.7842	2.2583	0.8545	-0.7306	18.9240	88.6871	36.8741 
0x50	16:30:38.098	-0.5107	-0.0278	1.1973	-0.9155	-1.2817	-1.9531	-0.7526	19.0228	88.6102	36.8771 
0x50	16:30:38.195	-0.5137	-0.0044	1.1870	-1.3428	3.5400	-1.0986	-0.8020	19.2810	88.5718	36.8712 
0x50	16:30:38.243	-0.5249	-0.0151	1.2090	0.5493	-2.5024	0.4883	-0.8240	19.2590	88.5553	36.8800 
0x50	16:30:38.292	-0.5181	-0.0161	1.1953	-2.4414	2.3804	-1.8921	-0.9119	19.4019	88.5278	36.8594 
0x50	16:30:38.341	-0.5259	-0.0024	1.2056	1.4038	2.4414	0.1831	-0.9064	19.6216	88.4949	36.8624 
0x50	16:30:38.391	-0.5083	-0.0352	1.2085	-2.7466	-14.3433	-0.9155	-1.0052	19.1272	88.4454	36.8682 
0x50	16:30:38.438	-0.5200	-0.0054	1.1997	-2.0752	3.5400	1.8311	-1.1316	19.2206	88.5004	36.8741 
0x50	16:30:38.488	-0.5132	-0.0200	1.1992	-1.6479	0.7935	-0.8545	-1.2250	19.3359	88.4509	36.8594 
0x50	16:30:38.536	-0.5156	-0.0103	1.1973	-2.1362	-0.2441	1.0376	-1.3239	19.3524	88.4894	36.8594 
0x50	16:30:38.586	-0.5034	-0.0293	1.1924	-1.6479	-1.0376	0.0000	-1.4063	19.3744	88.4894	36.8594 
0x50	16:30:38.619	-0.4985	-0.0098	1.1836	-0.7324	2.0142	0.0000	-1.4063	19.4952	88.5114	36.8624 
0x50	16:30:38.668	-0.5190	-0.0288	1.2178	-2.6245	-1.4648	-1.6479	-1.5601	19.4897	88.4235	36.8712 
0x50	16:30:38.717	-0.5044	-0.0171	1.1860	-1.4038	0.3052	1.4648	-1.6205	19.6216	88.4894	36.8565 
0x50	16:30:38.766	-0.5020	-0.0313	1.1885	-1.5869	-5.1880	-1.1597	-1.7139	19.4293	88.4344	36.8682 
0x50	16:30:38.826	-0.5054	-0.0220	1.1963	-1.0986	2.2583	-1.0376	-1.7908	19.5831	88.3630	36.8653 
0x50	16:30:38.863	-0.5083	-0.0361	1.2007	0.3662	-4.3945	-0.5493	-1.7798	19.4348	88.3411	36.8594 
0x50	16:30:38.912	-0.5063	-0.0161	1.1934	-1.2817	1.4038	0.6714	-1.8512	19.5941	88.3466	36.8712 
0x50	16:30:38.962	-0.5000	-0.0249	1.1831	0.8545	-0.9766	-0.4883	-1.8018	19.6106	88.3246	36.8653 
0x50	16:30:39.019	-0.5068	-0.0264	1.2056	0.0000	1.3428	-0.8545	-1.7798	19.7644	88.2587	36.8594 
0x50	16:30:39.059	-0.4971	-0.0332	1.1787	0.5493	2.6245	0.9766	-1.7303	19.9567	88.3026	36.8594 
0x50	16:30:39.110	-0.5107	-0.0229	1.2056	0.3052	-0.8545	-0.6104	-1.7468	20.0336	88.2422	36.8624 
0x50	16:30:39.157	-0.5142	-0.0229	1.1953	0.7324	3.4790	0.3662	-1.6919	20.2698	88.2532	36.8653 
0x50	16:30:39.217	-0.5117	-0.0337	1.2070	0.3662	-1.0376	0.9155	-1.6699	20.2808	88.2642	36.8712 
0x50	16:30:39.255	-0.5117	-0.0269	1.1899	-1.6479	-0.4272	1.4038	-1.7194	20.3247	88.3356	36.8624 
0x50	16:30:39.304	-0.5205	-0.0254	1.2114	0.8545	-0.3052	0.3662	-1.6919	20.3961	88.3466	36.8565 
0x50	16:30:39.353	-0.5093	-0.0176	1.1885	0.4272	-1.7090	0.5493	-1.6425	20.3687	88.3795	36.8624 
0x50	16:30:39.412	-0.5117	-0.0405	1.2021	2.9907	0.4272	0.4883	-1.5051	20.4071	88.3850	36.8594 
0x50	16:30:39.450	-0.5171	-0.0117	1.2046	-1.5259	0.4272	0.9766	-1.5436	20.4840	88.4344	36.8682 
0x50	16:30:39.502	-0.5181	-0.0225	1.2007	1.7090	1.2817	-0.7935	-1.4941	20.5389	88.4015	36.8447 
0x50	16:30:39.548	-0.5142	-0.0215	1.2031	-0.3052	1.5259	-1.4038	-1.5271	20.6653	88.3246	36.8594 
0x50	16:30:39.603	-0.5171	-0.0205	1.2002	0.1831	1.0986	-0.1831	-1.5326	20.7642	88.3081	36.8594 
0x50	16:30:39.646	-0.5054	-0.0259	1.1895	0.7324	-1.8921	0.6714	-1.4777	20.7147	88.3466	36.8565 
0x50	16:30:39.695	-0.5107	-0.0166	1.1885	0.3662	2.1973	0.0000	-1.4996	20.7861	88.3411	36.8653 
0x50	16:30:39.802	-0.5156	-0.0161	1.1992	0.3662	5.0049	-1.0986	-1.4886	21.0828	88.2751	36.8565 
0x50	16:30:39.841	-0.5161	-0.0205	1.1943	0.7324	-0.4883	0.4883	-1.4777	21.0388	88.2916	36.8565 
0x50	16:30:39.890	-0.5146	-0.0273	1.2012	-0.6104	1.1597	-0.6104	-1.5161	21.1377	88.2587	36.8594 
0x50	16:30:39.939	-0.5107	-0.0181	1.1934	1.2817	-1.2207	1.2817	-1.4447	21.0992	88.3136	36.8477 
0x50	16:30:39.988	-0.5127	-0.0269	1.1953	-0.8545	2.7466	-0.9155	-1.4996	21.2750	88.2587	36.8624 
0x50	16:30:40.050	-0.5137	-0.0215	1.1938	0.9155	1.4648	0.0000	-1.4557	21.3684	88.2587	36.8594 
0x50	16:30:40.086	-0.5156	-0.0293	1.1992	0.0000	0.6714	0.0000	-1.4557	21.4398	88.2587	36.8477 
0x50	16:30:40.136	-0.5156	-0.0146	1.1948	0.2441	-0.7935	-0.2441	-1.4557	21.4893	88.2532	36.8594 
0x50	16:30:40.184	-0.5229	-0.0220	1.2065	0.5493	-0.1831	-0.3662	-1.4282	21.5222	88.2312	36.8535 
0x50	16:30:40.245	-0.5059	-0.0200	1.1865	-1.8921	0.2441	0.7935	-1.4832	21.5277	88.2697	36.8624 
0x50	16:30:40.266	-0.5176	-0.0054	1.1899	1.0986	2.3804	-0.6714	-1.4172	21.6870	88.2312	36.8565 
0x50	16:30:40.318	-0.5200	-0.0283	1.2061	0.0000	-1.3428	-0.1831	-1.4392	21.6541	88.1927	36.8535 
0x50	16:30:40.365	-0.5166	-0.0181	1.1963	0.2441	0.6104	0.9766	-1.3953	21.7200	88.2422	36.8506 
0x50	16:30:40.436	-0.5244	-0.0098	1.2017	1.4648	-0.3052	-0.4272	-1.3348	21.7365	88.2312	36.8594 
0x50	16:30:40.461	-0.5117	-0.0229	1.2002	0.0000	0.8545	0.3662	-1.3239	21.8079	88.2477	36.8477 
0x50	16:30:40.510	-0.5166	-0.0181	1.1919	0.4883	-1.0986	0.3662	-1.3293	21.8298	88.2587	36.8624 
0x50	16:30:40.563	-0.5151	-0.0239	1.2021	-1.1597	0.0000	-0.1831	-1.3898	21.8573	88.2477	36.8506 
0x50	16:30:40.631	-0.5161	-0.0137	1.1914	-0.2441	-0.9766	0.0000	-1.3953	21.8958	88.2587	36.8506 
0x50	16:30:40.657	-0.5176	-0.0288	1.2036	-0.9766	0.0000	0.8545	-1.4282	21.9232	88.3026	36.8477 
0x50	16:30:40.706	-0.5205	-0.0137	1.1968	-0.4272	0.0000	0.0000	-1.4612	21.9452	88.3136	36.8594 
0x50	16:30:40.757	-0.5210	-0.0239	1.2085	-0.4883	-1.0376	0.0000	-1.4777	21.9232	88.3136	36.8477 
0x50	16:30:40.821
