StartTime: 2020-01-03 15:57:22.479
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
0x50	16:14:18.044	0.9136	-0.0903	-0.1704	2.7466	9.7656	8.9722	-136.9006	-80.7495	-141.7072	38.2948 
0x50	16:14:18.095	0.8706	-0.1182	-0.1470	14.3433	10.0708	-5.1270	-133.1049	-80.9253	-145.2338	38.3007 
0x50	16:14:18.142	0.8867	-0.1138	-0.1392	22.3389	12.6343	2.7466	-128.6664	-81.1945	-148.8208	38.3007 
0x50	16:14:18.239	0.8975	-0.1426	-0.1514	14.2212	4.2725	20.3247	-123.5907	-80.7330	-153.5889	38.2977 
0x50	16:14:18.288	0.8945	-0.1616	-0.1392	5.1880	4.4556	6.8359	-121.2396	-80.4913	-155.8905	38.3036 
0x50	16:14:18.338	0.8940	-0.1689	-0.1279	8.7280	-2.0142	-1.4648	-120.4761	-80.3595	-155.8466	38.3124 
0x50	16:14:18.386	0.8906	-0.1406	-0.1250	-9.4604	-8.7891	10.3760	-121.7999	-79.6564	-155.1929	38.3007 
0x50	16:14:18.435	0.8960	-0.1426	-0.1548	0.6104	-10.8032	-3.0518	-124.5190	-79.4916	-152.6990	38.2948 
0x50	16:14:18.484	0.8784	-0.1563	-0.1499	-3.6621	-8.6670	-5.5542	-127.6062	-79.4037	-149.8810	38.2977 
0x50	16:14:18.532	0.9087	-0.1460	-0.1729	-6.7749	-8.1177	12.7563	-127.6227	-78.3875	-150.5951	38.2889 
0x50	16:14:18.582	0.8706	-0.1387	-0.1509	-0.5493	-5.0659	-13.1836	-130.7813	-78.7115	-147.5519	38.3007 
0x50	16:14:18.630	0.8857	-0.1470	-0.1660	-7.8125	-3.4180	3.2959	-131.7041	-78.5083	-147.0410	38.3095 
0x50	16:14:18.664	0.8628	-0.1460	-0.1675	-3.1738	-9.6436	-7.3853	-134.9286	-78.3984	-144.0143	38.3036 
0x50	16:14:18.713	0.8838	-0.1538	-0.2173	-16.2354	-30.7007	6.3477	-139.8669	-77.2119	-139.7131	38.3007 
0x50	16:14:18.763	0.8745	-0.1411	-0.2163	-0.3052	-1.6479	-2.0752	-141.3556	-76.8329	-138.5321	38.3212 
0x50	16:14:18.810	0.8594	-0.1387	-0.2056	-6.7139	-14.6484	-18.4937	-146.2610	-76.8549	-133.7531	38.3124 
0x50	16:14:18.859	0.8848	-0.1357	-0.2256	-8.6060	-13.0615	2.1973	-148.7109	-76.3110	-131.7316	38.3124 
0x50	16:14:18.908	0.8599	-0.1099	-0.2397	-5.9814	-16.1743	-6.2256	-151.6553	-75.6738	-129.1223	38.3036 
0x50	16:14:18.957	0.8613	-0.1133	-0.2471	1.1597	-9.0942	-17.5171	-154.8907	-75.4706	-125.8154	38.3036 
0x50	16:14:19.009	0.8252	-0.1079	-0.2563	-2.0752	-32.1045	-11.4136	-158.4723	-74.2676	-122.1185	38.3036 
0x50	16:14:19.055	0.8677	-0.0884	-0.2930	-7.2021	-25.2075	-10.4370	-162.9822	-73.2404	-117.8064	38.3124 
0x50	16:14:19.105	0.8335	-0.0645	-0.2920	-14.0991	-15.3198	-25.1465	-167.9095	-72.7295	-113.2196	38.3154 
0x50	16:14:19.152	0.8525	-0.0835	-0.3315	-22.1558	-28.5645	-2.0142	-170.7275	-71.5045	-111.1432	38.3183 
0x50	16:14:19.201	0.8105	-0.0537	-0.3203	-4.6387	-18.7378	22.0947	-168.4369	-70.3894	-114.1534	38.3065 
0x50	16:14:19.251	0.8506	-0.0635	-0.3589	10.5591	-18.3105	4.2114	-167.8986	-69.3896	-114.4171	38.3271 
0x50	16:14:19.299	0.8359	-0.0698	-0.3843	14.4043	-5.6152	8.3008	-166.7889	-68.8348	-114.9829	38.3124 
0x50	16:14:19.348	0.7969	-0.1162	-0.3657	10.7422	-10.7422	6.8970	-165.2289	-68.1702	-115.9003	38.3212 
0x50	16:14:19.410	0.8213	-0.1255	-0.3862	7.2021	-4.5776	-3.2959	-165.3442	-67.9010	-115.3125	38.3183 
0x50	16:14:19.446	0.8188	-0.1089	-0.3818	-9.2773	-12.3291	11.9019	-164.8828	-67.2693	-116.1639	38.3183 
0x50	16:14:19.495	0.8125	-0.0898	-0.3975	-2.0142	-10.0098	-2.8076	-165.6519	-66.7474	-115.4828	38.3212 
0x50	16:14:19.544	0.8091	-0.0830	-0.4004	2.1362	-16.0522	2.9297	-165.8112	-65.9454	-115.1697	38.3095 
0x50	16:14:19.593	0.8076	-0.1021	-0.4219	4.5776	-9.8877	6.5918	-165.1630	-65.3137	-115.6476	38.3154 
0x50	16:14:19.642	0.7949	-0.1064	-0.4253	1.5869	-23.6816	-2.9297	-166.1298	-64.2151	-114.3402	38.3330 
0x50	16:14:19.691	0.7998	-0.1040	-0.4521	-6.7749	-25.4517	2.6245	-166.8329	-62.8802	-113.9447	38.3271 
0x50	16:14:19.739	0.7393	-0.1006	-0.4448	-10.6201	-23.1934	-7.9956	-168.2666	-61.7432	-112.8186	38.3418 
0x50	16:14:19.836	0.7896	-0.0913	-0.4985	-10.3149	-19.6533	-9.6436	-170.0079	-60.7983	-111.4233	38.3124 
0x50	16:14:19.886	0.7407	-0.0640	-0.4897	-7.5684	-23.0713	-1.0986	-170.8923	-59.5898	-110.8575	38.3271 
0x50	16:14:19.935	0.7861	-0.0723	-0.5503	-3.1738	-13.7329	-5.0659	-171.6779	-58.8647	-110.1599	38.3301 
0x50	16:14:19.984	0.7065	-0.0820	-0.5225	0.6104	-10.4980	1.0986	-171.8536	-58.2111	-110.0061	38.3448 
0x50	16:14:20.033	0.7524	-0.0610	-0.5361	2.1973	-8.1787	0.6104	-171.8262	-57.7277	-109.9567	38.3183 
0x50	16:14:20.082	0.7427	-0.0952	-0.5488	13.3667	-7.2021	-17.4561	-172.3590	-57.3541	-108.6768	38.3418 
0x50	16:14:20.130	0.7588	-0.0522	-0.5532	3.5400	-19.2261	9.8877	-171.6833	-56.2775	-109.3414	38.3389 
0x50	16:14:20.179	0.7588	-0.0532	-0.5752	3.9673	-17.8223	4.5166	-171.5186	-55.3546	-109.4128	38.3359 
0x50	16:14:20.229	0.6611	-0.0625	-0.5513	22.1558	-16.7847	19.2871	-169.3103	-54.2834	-110.8466	38.3271 
0x50	16:14:20.262	0.7158	-0.1494	-0.6055	2.8687	-22.4609	15.1367	-168.0414	-53.0640	-111.8848	38.3507 
0x50	16:14:20.310	0.6812	-0.1274	-0.5952	1.3428	-10.9863	8.3008	-167.5964	-52.3553	-112.3682	38.3477 
0x50	16:14:20.359	0.6655	-0.1021	-0.6152	-2.9907	-12.3291	-5.3711	-168.0634	-51.6028	-112.0551	38.3507 
0x50	16:14:20.408	0.6885	-0.1440	-0.6255	3.5400	-5.6763	-6.2256	-168.3160	-51.3007	-111.4728	38.3507 
0x50	16:14:20.457	0.6675	-0.0996	-0.6240	0.8545	2.8076	-6.5918	-168.6237	-51.2787	-111.1981	38.3565 
0x50	16:14:20.506	0.6958	-0.1313	-0.6255	-4.0894	-1.0986	2.9907	-168.6511	-51.1194	-111.4124	38.3536 
0x50	16:14:20.555	0.6934	-0.1216	-0.6289	-2.2583	-3.7231	-6.1646	-169.0796	-50.9271	-111.0828	38.3654 
0x50	16:14:20.604	0.6650	-0.1089	-0.6152	-0.2441	-27.8931	9.1553	-168.8873	-49.4110	-111.3739	38.3507 
0x50	16:14:20.653	0.6348	-0.1299	-0.6221	-4.6387	-20.6909	-1.9531	-169.4806	-48.5211	-110.7916	38.3536 
0x50	16:14:20.701	0.6006	-0.0928	-0.6265	3.8452	-12.2070	-8.6060	-169.9255	-47.9059	-109.9896	38.3654 
0x50	16:14:20.751	0.6177	-0.0977	-0.6646	3.6011	-5.2490	-2.0142	-169.8651	-47.6532	-109.9127	38.3565 
0x50	16:14:20.802	0.6357	-0.1064	-0.6406	0.7324	-4.8218	-6.5308	-170.2386	-47.4115	-109.3744	38.3595 
0x50	16:14:20.848	0.6118	-0.0972	-0.6445	-3.1128	-1.9531	-18.1274	-171.3208	-47.2852	-108.1659	38.3624 
0x50	16:14:20.897	0.6567	-0.0786	-0.6660	-11.4746	-14.5874	-1.1597	-172.1008	-46.5271	-107.9242	38.3742 
0x50	16:14:20.945	0.6299	-0.1045	-0.6621	-2.5024	-3.2959	-3.6011	-172.4579	-46.3293	-107.5891	38.3624 
0x50	16:14:20.994	0.6504	-0.0928	-0.7026	-9.0942	-11.6577	1.1597	-172.9248	-45.6757	-107.5671	38.3654 
0x50	16:14:21.044	0.5884	-0.0635	-0.6802	-11.7188	-19.2261	10.3760	-173.1390	-44.6100	-108.1494	38.3683 
0x50	16:14:21.093	0.6274	-0.0581	-0.7095	4.8828	2.5635	-4.3945	-173.1390	-44.6979	-107.8638	38.3830 
0x50	16:14:21.142	0.6021	-0.1021	-0.7056	7.6294	-9.3994	10.3760	-172.2217	-44.2145	-108.5449	38.3801 
0x50	16:14:21.190	0.6230	-0.0981	-0.6963	-0.7935	-4.2114	-3.4790	-172.4469	-43.9783	-108.2648	38.3771 
0x50	16:14:21.238	0.5918	-0.0972	-0.7051	2.9297	-6.0425	-2.0752	-172.4689	-43.5498	-108.1110	38.3918 
0x50	16:14:21.289	0.6118	-0.0776	-0.7026	-0.5493	1.0986	-6.4697	-172.8149	-43.5938	-107.6825	38.3801 
0x50	16:14:21.336	0.5806	-0.0962	-0.7026	1.1597	1.7090	-4.3335	-172.8809	-43.4729	-107.5122	38.3801 
0x50	16:14:21.434	0.5908	-0.0742	-0.7095	1.7700	-2.3193	-2.9907	-172.9688	-43.3026	-107.2925	38.3860 
0x50	16:14:21.482	0.6348	-0.0903	-0.7236	-6.0425	-3.7231	-7.3853	-173.5510	-43.2147	-106.6772	38.3742 
0x50	16:14:21.532	0.5806	-0.0586	-0.7114	-3.1738	-10.0098	4.0283	-173.6115	-42.6215	-106.8750	38.3918 
0x50	16:14:21.582	0.5815	-0.0649	-0.7197	1.5259	-0.9155	-3.1738	-173.6664	-42.4127	-106.7432	38.3918 
0x50	16:14:21.629	0.5669	-0.0679	-0.6982	6.0425	2.6245	4.3335	-173.3203	-42.4017	-106.9299	38.3889 
0x50	16:14:21.678	0.5879	-0.0864	-0.7261	1.3428	-0.2441	2.4414	-173.0731	-42.2369	-107.1387	38.3948 
0x50	16:14:21.727	0.5962	-0.0991	-0.7246	-4.6387	4.5776	-4.6997	-173.3093	-42.4017	-106.9519	38.3977 
0x50	16:14:21.776	0.5947	-0.0649	-0.7173	5.1270	1.7090	1.2207	-173.1500	-42.2809	-107.1497	38.3860 
0x50	16:14:21.825	0.5679	-0.0947	-0.7070	7.6294	1.0986	3.1738	-172.6007	-42.2809	-107.3804	38.4036 
0x50	16:14:21.858	0.6099	-0.0879	-0.7227	0.0000	0.8545	0.0000	-172.5348	-42.2864	-107.3749	38.3918 
0x50	16:14:21.907	0.5674	-0.1050	-0.7046	1.5869	7.0801	-6.2256	-172.6282	-42.4677	-107.1277	38.4007 
0x50	16:14:21.956	0.5981	-0.0737	-0.7246	-2.0142	-4.6387	4.4556	-172.7216	-42.1985	-107.2760	38.3977 
0x50	16:14:22.006	0.5791	-0.0991	-0.7075	1.0376	3.3569	-5.6152	-172.7271	-42.2040	-107.2101	38.4095 
0x50	16:14:22.054	0.5913	-0.0771	-0.7202	-1.0376	-6.1035	2.9297	-172.8754	-41.8854	-107.1387	38.4065 
0x50	16:14:22.104	0.5806	-0.0874	-0.7188	1.7090	-0.3052	5.2490	-172.5952	-41.6602	-107.5177	38.4095 
0x50	16:14:22.151	0.5845	-0.0962	-0.7041	0.4883	3.7231	-5.9814	-172.8369	-41.8964	-107.0178	38.4095 
0x50	16:14:22.200	0.5908	-0.0820	-0.7188	-0.7324	-2.0142	1.9531	-172.8479	-41.7645	-107.1442	38.4065 
0x50	16:14:22.249	0.5835	-0.1006	-0.7109	-3.3569	1.2207	-0.6104	-172.9028	-41.8414	-107.1442	38.4212 
0x50	16:14:22.298	0.5962	-0.0747	-0.7236	-10.1929	-7.0801	-1.5259	-173.4851	-41.4954	-106.9684	38.4154 
0x50	16:14:22.347	0.5757	-0.0752	-0.7134	-2.6855	4.7607	-4.0894	-173.8477	-41.6711	-106.6827	38.4212 
0x50	16:14:22.396	0.5884	-0.0659	-0.7129	-5.1270	-3.0518	-0.5493	-174.1443	-41.5833	-106.6003	38.4095 
0x50	16:14:22.444	0.5801	-0.0630	-0.7178	-5.1270	2.9907	-1.8311	-174.4794	-41.6821	-106.5015	38.4212 
0x50	16:14:22.493	0.5737	-0.0635	-0.7090	-0.2441	-4.6997	-6.3477	-174.7430	-41.5173	-106.1719	38.4065 
0x50	16:14:22.543	0.6167	-0.0703	-0.7354	0.0000	0.9766	6.8359	-174.4409	-41.5009	-106.6333	38.4183 
0x50	16:14:22.592	0.5640	-0.0630	-0.7266	4.0283	-6.5918	0.3662	-174.2981	-41.1438	-106.7047	38.4301 
0x50	16:14:22.640	0.6172	-0.0796	-0.7412	5.3711	-6.1035	-4.3335	-174.2377	-40.8362	-106.3806	38.4271 
0x50	16:14:22.689	0.5640	-0.0791	-0.7192	3.2959	-2.1973	4.2725	-173.9740	-40.5835	-106.5619	38.4418 
0x50	16:14:22.738	0.5874	-0.0674	-0.7324	-4.0283	-2.5635	0.6714	-174.1663	-40.4187	-106.5894	38.4271 
0x50	16:14:22.787	0.5605	-0.0747	-0.7144	-4.3335	4.3335	3.6621	-174.1937	-40.5396	-106.7596	38.4154 
0x50	16:14:22.835	0.5718	-0.0522	-0.7285	-3.2959	2.1362	5.8594	-174.1333	-40.5670	-107.1606	38.4330 
0x50	16:14:22.886	0.5942	-0.0610	-0.7300	-4.4556	0.0000	-2.5024	-174.3970	-40.5890	-106.9958	38.4242 
0x50	16:14:22.933	0.5728	-0.0625	-0.7158	-1.7090	-0.7324	0.9766	-174.4574	-40.5066	-107.0563	38.4448 
0x50	16:14:23.030	0.5718	-0.0542	-0.7266	0.0000	-0.5493	-2.0142	-174.6057	-40.4187	-106.9135	38.4448 
0x50	16:14:23.080	0.5659	-0.0576	-0.7285	5.0049	4.9438	2.6245	-174.2432	-40.5945	-107.1167	38.4389 
0x50	16:14:23.128	0.5801	-0.0913	-0.7261	2.8076	10.4980	-0.6104	-173.8971	-41.0010	-107.2595	38.4448 
0x50	16:14:23.177	0.5894	-0.0552	-0.7285	2.5024	10.7422	-1.4038	-173.8202	-41.4899	-107.2430	38.4389 
0x50	16:14:23.226	0.5947	-0.0664	-0.6968	-2.3804	3.4790	2.8076	-173.7378	-41.7096	-107.4683	38.4389 
0x50	16:14:23.275	0.6021	-0.0942	-0.7144	-1.8921	2.6245	-5.3101	-174.0234	-41.8304	-107.1332	38.4448 
0x50	16:14:23.324	0.5840	-0.0493	-0.7026	-6.2866	2.8687	1.2817	-174.3805	-41.9403	-107.1881	38.4507 
0x50	16:14:23.372	0.5835	-0.0620	-0.7017	1.5259	5.5542	0.4272	-174.2706	-42.1655	-107.2485	38.4448 
0x50	16:14:23.421	0.5996	-0.0596	-0.7080	3.6621	7.7515	2.1973	-174.0344	-42.5006	-107.3859	38.4477 
0x50	16:14:23.455	0.6353	-0.0947	-0.7119	4.2725	6.8970	2.8687	-173.6334	-42.8027	-107.6331	38.4565 
0x50	16:14:23.504	0.6177	-0.0669	-0.6899	6.6528	13.5498	-7.6904	-173.6115	-43.4344	-107.2266	38.4565 
0x50	16:14:23.554	0.6255	-0.0791	-0.6841	2.3804	-0.6714	6.6528	-173.1830	-43.3411	-107.6770	38.4448 
0x50	16:14:23.602	0.5879	-0.0674	-0.6890	-4.8828	-8.3008	0.3662	-173.5236	-42.8522	-107.6495	38.4683 
0x50	16:14:23.654	0.6040	-0.0459	-0.6880	-8.7280	10.6812	-2.1362	-174.0509	-43.3521	-107.5836	38.4624 
0x50	16:14:23.699	0.6372	-0.0845	-0.7109	7.7515	0.8545	2.7466	-173.9136	-43.3246	-107.7264	38.4654 
0x50	16:14:23.748	0.6309	-0.0791	-0.6982	3.7231	4.0894	2.0752	-173.6060	-43.4839	-107.8967	38.4536 
0x50	16:14:23.798	0.6309	-0.0737	-0.6821	1.3428	2.6245	1.2207	-173.4961	-43.6047	-107.9791	38.4624 
0x50	16:14:23.847	0.6138	-0.0649	-0.6797	-2.1362	2.6245	0.3052	-173.5950	-43.6981	-108.0176	38.4712 
0x50	16:14:23.895	0.6260	-0.0806	-0.6978	-0.1831	2.1973	5.1270	-173.5016	-43.7201	-108.2922	38.4683 
0x50	16:14:23.943	0.6118	-0.0659	-0.6748	-0.3052	3.9063	-4.4556	-173.7213	-43.9069	-108.0176	38.4683 
0x50	16:14:23.993	0.6021	-0.0674	-0.6641	-1.0376	0.6104	-1.3428	-173.7708	-43.9343	-107.9407	38.4712 
0x50	16:14:24.041	0.6230	-0.0835	-0.6841	1.6479	-0.6714	2.3193	-173.5730	-43.8519	-108.0945	38.4830 
0x50	16:14:24.090	0.6108	-0.0679	-0.6665	-1.8921	1.0986	-2.1362	-173.6938	-43.8739	-108.0725	38.4830 
0x50	16:14:24.141	0.6279	-0.0679	-0.6846	0.5493	-1.6479	3.7842	-173.5126	-43.7421	-108.3197	38.4771 
0x50	16:14:24.188	0.6167	-0.0850	-0.6753	2.5635	1.8921	-0.9155	-173.5181	-43.8464	-108.2538	38.4830 
0x50	16:14:24.237	0.6274	-0.0703	-0.6934	-0.7935	1.0376	-5.1880	-173.8092	-43.8904	-107.9022	38.4918 
0x50	16:14:24.286	0.6143	-0.0601	-0.6743	-1.7090	1.7700	-2.5635	-173.9355	-43.9398	-107.8857	38.4801 
0x50	16:14:24.334	0.6138	-0.0747	-0.6733	-2.0752	0.7324	0.0000	-174.0289	-43.9398	-107.8912	38.4889 
0x50	16:14:24.384	0.6289	-0.0825	-0.6909	-0.4883	4.2725	0.6104	-174.0948	-44.0387	-108.0011	38.4918 
0x50	16:14:24.433	0.6377	-0.0542	-0.6733	0.4883	8.0566	-0.3052	-174.0674	-44.4232	-108.0341	38.4948 
0x50	16:14:24.481	0.6343	-0.0532	-0.6709	-3.1738	10.0708	-1.5259	-174.4299	-44.8572	-107.8528	38.5036 
0x50	16:14:24.530	0.6484	-0.0679	-0.6743	2.3193	21.0571	7.5073	-174.0729	-45.7635	-108.3142	38.4977 
0x50	16:14:24.627	0.6323	-0.0732	-0.6328	-6.4087	28.6255	-2.9297	-174.1498	-46.9446	-108.4735	38.4948 
0x50	16:14:24.677	0.6704	-0.0615	-0.6318	-5.9204	44.9829	2.6855	-174.0564	-49.1309	-109.0118	38.4860 
0x50	16:14:24.726	0.6885	-0.0576	-0.5791	-4.5776	39.2456	8.7891	-173.3807	-50.9711	-110.0775	38.4977 
0x50	16:14:24.774	0.7290	-0.0635	-0.5527	2.9907	46.3257	-0.9155	-172.9413	-53.2068	-110.4456	38.5036 
0x50	16:14:24.823	0.7358	-0.0742	-0.5210	-4.8218	59.3262	7.9346	-172.1832	-55.6677	-111.4453	38.5065 
0x50	16:14:24.872	0.7759	-0.0747	-0.5039	-2.4414	35.5225	7.4463	-171.2933	-57.6617	-112.7142	38.5124 
0x50	16:14:24.921	0.7803	-0.0825	-0.4619	-2.0142	41.4429	0.9766	-170.6616	-59.6887	-113.6096	38.5036 
0x50	16:14:24.970	0.7900	-0.0737	-0.4517	-1.5259	47.5464	2.5024	-169.9146	-61.9629	-114.6094	38.5154 
0x50	16:14:25.018	0.7974	-0.0957	-0.3853	-8.3008	78.9185	12.6343	-168.2391	-65.0665	-116.6968	38.5154 
0x50	16:14:25.052	0.8403	-0.0830	-0.3247	2.5635	67.1387	0.9155	-166.4374	-68.2910	-118.7402	38.5154 
0x50	16:14:25.101	0.8804	-0.0928	-0.2773	1.0376	34.5459	4.0894	-164.2072	-70.3180	-121.1353	38.5212 
0x50	16:14:25.149	0.8472	-0.1011	-0.2671	1.2817	69.3359	11.7798	-161.2079	-72.7734	-124.1071	38.5271 
0x50	16:14:25.198	0.8940	-0.0938	-0.1973	-2.9907	70.8618	8.6060	-157.6373	-75.7178	-127.9523	38.5065 
0x50	16:14:25.248	0.8423	-0.1099	-0.1831	-3.4180	68.7866	18.0054	-148.4473	-78.4479	-137.4445	38.5271 
0x50	16:14:25.296	0.9102	-0.1196	-0.0854	-1.6479	75.0122	17.2729	-133.3191	-81.0352	-152.6825	38.5212 
0x50	16:14:25.345	0.9004	-0.1611	-0.0229	-7.3242	58.1055	27.5269	-112.0221	-81.8976	-174.1827	38.5301 
0x50	16:14:25.394	0.7793	-0.1411	-0.1001	9.0332	58.1665	-11.3525	-92.9224	-83.2050	166.4374	38.5330 
0x50	16:14:25.443	0.9180	-0.1201	0.0503	1.5259	26.5503	-19.4092	-80.0409	-84.0839	153.8086	38.5271 
0x50	16:14:25.492	0.8887	-0.1270	0.0742	4.5166	16.9678	-15.3198	-69.7412	-84.5728	143.9429	38.5389 
0x50	16:14:25.542	0.8950	-0.0947	0.0718	3.2349	6.9580	-4.3335	-63.8416	-84.7815	138.3728	38.5507 
0x50	16:14:25.590	0.8687	-0.1069	0.0615	2.2583	30.5176	-2.6855	-49.1144	-84.0894	123.5413	38.5448 
0x50	16:14:25.639	0.8936	-0.1025	0.1055	2.2583	11.2305	0.0000	-45.0824	-83.4192	119.5587	38.5418 
0x50	16:14:25.688	0.8857	-0.0938	0.1079	1.7700	18.1885	-3.7842	-38.5345	-82.8479	113.0438	38.5536 
0x50	16:14:25.736	0.9268	-0.0767	0.1523	5.0659	8.6670	-6.8970	-33.0853	-82.6996	107.7759	38.5448 
0x50	16:14:25.785	0.8833	-0.0879	0.1367	5.1270	8.1787	1.8921	-31.7505	-82.2491	106.6827	38.5536 
0x50	16:14:25.833	0.8711	-0.1201	0.0957	1.0376	7.8125	1.0376	-30.9979	-81.7987	105.8423	38.5595 
0x50	16:14:25.882	0.8984	-0.0928	0.1597	-0.9766	9.3384	-2.8687	-28.5974	-81.4032	103.3484	38.5595 
0x50	16:14:25.931	0.9238	-0.0845	0.1855	6.2256	-11.1694	7.2021	-29.6082	-81.2439	104.7162	38.5595 
0x50	16:14:25.980	0.8823	-0.0996	0.1387	5.9814	0.0000	0.0000	-29.4324	-81.2000	104.7162	38.5536 
0x50	16:14:26.029	0.8809	-0.0771	0.1719	1.0986	19.2261	-23.4985	-23.0933	-81.0187	98.1903	38.5595 
0x50	16:14:26.078	0.8706	-0.0576	0.1899	5.6763	49.7437	-21.3013	-11.7169	-79.0027	86.8909	38.5742 
0x50	16:14:26.131	0.8887	-0.0298	0.2324	5.5542	43.8843	-16.5405	-5.7513	-77.0142	80.9363	38.5595 
0x50	16:14:26.224	0.8677	-0.0283	0.2617	12.2681	53.4058	-23.5596	0.4010	-74.3939	75.1245	38.5683 
0x50	16:14:26.273	0.8599	-0.0146	0.2861	-3.6621	30.9448	-1.3428	0.6921	-72.8284	74.5752	38.5507 
0x50	16:14:26.322	0.8511	-0.0146	0.3271	-1.9531	31.1890	-3.6621	1.0327	-71.2134	74.0424	38.5624 
0x50	16:14:26.371	0.8340	-0.0225	0.3389	2.8687	41.9922	-1.0376	0.7526	-69.3622	74.3610	38.5742 
0x50	16:14:26.419	0.8325	-0.0225	0.3838	-8.1787	49.3774	0.8545	0.0934	-66.8518	74.5477	38.5624 
0x50	16:14:26.468	0.7964	-0.0259	0.4175	0.4272	41.2598	-3.4790	0.0439	-64.8358	74.5203	38.5713 
0x50	16:14:26.518	0.8169	-0.0220	0.4629	-4.7607	49.7437	-5.7373	0.3241	-62.2980	73.8721	38.5683 
0x50	16:14:26.567	0.7651	-0.0210	0.4736	0.4883	29.8462	-8.7280	0.6427	-60.8258	73.3832	38.5624 
0x50	16:14:26.615	0.7852	-0.0205	0.5049	-5.5542	33.3862	-11.3525	1.2524	-59.1010	72.2791	38.5771 
0x50	16:14:26.648	0.7334	-0.0083	0.5186	-5.5542	32.7148	-5.5542	1.3348	-57.4585	71.8286	38.5830 
0x50	16:14:26.697	0.7417	0.0034	0.5547	-2.3804	49.6826	-13.3667	2.1039	-54.9097	70.7300	38.5801 
0x50	16:14:26.746	0.7153	0.0093	0.5869	-2.3804	37.4146	-7.2021	2.1643	-53.0475	70.3400	38.5742 
0x50	16:14:26.795	0.7056	0.0029	0.6074	-0.9155	31.1279	4.9438	1.6919	-51.4490	70.8344	38.5624 
0x50	16:14:26.844	0.6758	0.0049	0.6274	-4.8828	24.2310	6.4697	1.0052	-50.1691	71.3672	38.5830 
0x50	16:14:26.893	0.6680	-0.0137	0.6445	2.4414	35.0342	2.4414	0.9064	-48.3618	71.6034	38.5742 
0x50	16:14:26.942	0.6479	-0.0093	0.6675	-3.6621	29.5410	-3.0518	0.6317	-46.8732	71.6583	38.5860 
0x50	16:14:26.991	0.6396	-0.0034	0.6914	2.3804	26.0010	-5.3711	0.9943	-45.5109	71.2958	38.5801 
0x50	16:14:27.040	0.6187	-0.0010	0.6992	-1.1597	12.6343	0.7324	0.6592	-44.8517	71.4386	38.5830 
0x50	16:14:27.088	0.6104	-0.0215	0.7139	1.4038	18.4326	4.2725	0.4614	-43.8629	71.7517	38.5860 
0x50	16:14:27.137	0.6040	0.0005	0.7139	3.5400	13.7329	-6.5308	0.8020	-43.3026	71.3287	38.5860 
0x50	16:14:27.186	0.5781	-0.0103	0.7144	1.1597	26.6724	-0.5493	0.8350	-41.9073	71.3177	38.5860 
0x50	16:14:27.234	0.5737	-0.0039	0.7251	-5.5542	32.8369	12.2070	-0.0989	-40.5396	72.1472	38.5948 
0x50	16:14:27.285	0.5723	-0.0273	0.7656	-2.9907	32.7148	2.0752	-0.3625	-38.8531	72.2736	38.5742 
0x50	16:14:27.332	0.5469	-0.0176	0.7808	1.2207	20.2026	-0.7935	-0.2637	-37.6392	72.1857	38.6007 
0x50	16:14:27.381	0.5522	-0.0181	0.7896	0.0000	10.8643	6.1035	-0.3955	-36.9086	72.3889	38.5830 
0x50	16:14:27.430	0.5239	-0.0317	0.7837	1.3428	0.9766	7.0190	-0.5933	-36.7383	72.8668	38.5918 
0x50	16:14:27.479	0.5254	-0.0259	0.7715	4.0894	7.4463	12.2070	-0.8240	-36.4691	73.5040	38.5918 
0x50	16:14:27.528	0.5273	-0.0493	0.7983	-5.4932	17.2119	23.6816	-1.7029	-35.3650	74.7125	38.5977 
0x50	16:14:27.577	0.5088	-0.0361	0.7930	4.3335	23.1934	23.1934	-2.5598	-34.3048	76.2341	38.5860 
0x50	16:14:27.625	0.4863	-0.0586	0.8271	1.0986	14.8315	14.2212	-3.0927	-33.3380	77.2284	38.5830 
0x50	16:14:27.674	0.4644	-0.0698	0.8340	7.0801	15.0757	11.5356	-3.2025	-32.4536	77.9700	38.6007 
0x50	16:14:27.729	0.4761	-0.0669	0.8428	0.9155	6.5918	9.8267	-3.2959	-31.9977	78.3929	38.5948 
0x50	16:14:27.821	0.4673	-0.0649	0.8291	2.1973	0.6104	3.5400	-3.4058	-31.7725	78.7280	38.5918 
0x50	16:14:27.869	0.4702	-0.0728	0.8281	6.4087	-5.1270	17.7002	-3.5925	-31.8878	79.6344	38.5860 
0x50	16:14:27.918	0.4634	-0.0806	0.8267	1.4648	-2.6245	15.7471	-4.0210	-31.9592	80.6396	38.5948 
0x50	16:14:27.967	0.4692	-0.0649	0.8286	11.7798	12.2070	5.7983	-3.6859	-31.3605	80.9088	38.5948 
0x50	16:14:28.016	0.4683	-0.0830	0.8560	1.4648	-3.4180	-0.2441	-3.4991	-31.2506	80.9912	38.5918 
0x50	16:14:28.065	0.4634	-0.0718	0.8306	1.7700	-8.4839	1.7090	-3.5925	-31.7120	81.1560	38.6007 
0x50	16:14:28.114	0.4717	-0.0586	0.8091	2.8687	0.3052	3.1128	-3.6035	-31.7340	81.3373	38.5948 
